Threshold,FAR,FRR
0.819,0.644621,0.112743
0.82,0.64504,0.112311
0.821,0.646714,0.111447
0.822,0.64797,0.110583
0.823,0.649644,0.109719
0.824,0.651319,0.108855
0.825,0.653411,0.108423
0.826,0.653411,0.108423
0.827,0.653411,0.107559
0.828,0.654249,0.107127
0.829,0.655923,0.106695
0.83,0.657179,0.105832
0.831,0.658853,0.1054
0.832,0.659272,0.104536
0.833,0.659272,0.102808
0.834,0.660109,0.102376
0.835,0.662202,0.101944
0.836,0.664295,0.10108
0.837,0.66555,0.100216
0.838,0.666806,0.100216
0.839,0.667643,0.09892
0.84,0.668062,0.09892
0.841,0.668899,0.097624
0.842,0.670155,0.096328
0.843,0.671411,0.095464
0.844,0.672248,0.095032
0.845,0.672666,0.0946
0.846,0.673085,0.094168
0.847,0.673922,0.094168
0.848,0.676434,0.094168
0.849,0.676434,0.094168
0.85,0.677271,0.092441
0.851,0.678108,0.092441
0.852,0.678945,0.092009
0.853,0.679782,0.091577
0.854,0.681875,0.091577
0.855,0.682294,0.091145
0.856,0.683131,0.090281
0.857,0.684805,0.090281
0.858,0.687735,0.089849
0.859,0.688991,0.089417
0.86,0.690247,0.088553
0.861,0.691084,0.088121
0.862,0.69234,0.087689
0.863,0.692758,0.087257
0.864,0.693596,0.087257
0.865,0.694014,0.087257
0.866,0.696107,0.087257
0.867,0.697363,0.086825
0.868,0.6982,0.085961
0.869,0.699037,0.085097
0.87,0.700712,0.084233
0.871,0.701967,0.083801
0.872,0.702386,0.083369
0.873,0.703642,0.083369
0.874,0.70406,0.082505
0.875,0.705316,0.082505
0.876,0.706153,0.082073
0.877,0.708246,0.081641
0.878,0.709502,0.08121
0.879,0.709502,0.080346
0.88,0.711595,0.07905
0.881,0.712851,0.07905
0.882,0.713688,0.07905
0.883,0.715781,0.078618
0.884,0.716199,0.078186
0.885,0.717036,0.077754
0.886,0.717874,0.077322
0.887,0.719129,0.07689
0.888,0.720385,0.07689
0.889,0.721222,0.076026
0.89,0.721641,0.075162
0.891,0.722478,0.075162
0.892,0.722897,0.075162
0.893,0.72499,0.073866
0.894,0.725408,0.07257
0.895,0.725827,0.07257
0.896,0.727082,0.072138
0.897,0.728757,0.071706
0.898,0.731268,0.071274
0.899,0.732105,0.069978
0.9,0.73378,0.069114
0.901,0.734617,0.069114
0.902,0.736291,0.068683
0.903,0.738384,0.067819
0.904,0.740059,0.067819
0.905,0.742152,0.067387
0.906,0.743826,0.066523
0.907,0.744663,0.065659
0.908,0.7455,0.065659
0.909,0.746337,0.065659
0.91,0.747175,0.063931
0.911,0.747593,0.063499
0.912,0.748849,0.062203
0.913,0.75136,0.062203
0.914,0.752198,0.061771
0.915,0.753872,0.060475
0.916,0.755546,0.060475
0.917,0.756802,0.060043
0.918,0.759314,0.060043
0.919,0.759732,0.058747
0.92,0.760569,0.056587
0.921,0.762244,0.055724
0.922,0.762662,0.055724
0.923,0.763499,0.05486
0.924,0.764337,0.054428
0.925,0.764755,0.053996
0.926,0.766429,0.053132
0.927,0.768522,0.0527
0.928,0.770615,0.052268
0.929,0.77229,0.052268
0.93,0.774801,0.051836
0.931,0.777313,0.050972
0.932,0.77815,0.050972
0.933,0.781499,0.050108
0.934,0.782754,0.050108
0.935,0.78401,0.050108
0.936,0.784847,0.049244
0.937,0.786103,0.049244
0.938,0.787359,0.049244
0.939,0.789033,0.049244
0.94,0.789452,0.04838
0.941,0.790707,0.047948
0.942,0.791545,0.047516
0.943,0.7928,0.047084
0.944,0.793219,0.047084
0.945,0.795312,0.047084
0.946,0.796149,0.047084
0.947,0.797405,0.046652
0.948,0.799079,0.04622
0.949,0.801172,0.044924
0.95,0.802428,0.044924
0.951,0.803265,0.044492
0.952,0.806195,0.042765
0.953,0.807032,0.042333
0.954,0.809125,0.042333
0.955,0.811218,0.042333
0.956,0.813311,0.041469
0.957,0.81666,0.041469
0.958,0.818334,0.039741
0.959,0.820427,0.038445
0.96,0.821683,0.037149
0.961,0.824194,0.037149
0.962,0.825031,0.035853
0.963,0.827961,0.035853
0.964,0.829217,0.035421
0.965,0.832147,0.033261
0.966,0.833822,0.032829
0.967,0.83717,0.032397
0.968,0.838426,0.031102
0.969,0.842612,0.030238
0.97,0.844286,0.028942
0.971,0.845123,0.028078
0.972,0.848054,0.028078
0.973,0.853077,0.027214
0.974,0.854751,0.027214
0.975,0.856844,0.02635
0.976,0.858518,0.025486
0.977,0.859774,0.025054
0.978,0.863123,0.024622
0.979,0.86689,0.023758
0.98,0.86982,0.022894
0.981,0.87275,0.020734
0.982,0.876099,0.019006
0.983,0.880285,0.018575
0.984,0.884889,0.017711
0.985,0.888656,0.016415
0.986,0.894517,0.015119
0.987,0.90247,0.013391
0.988,0.907493,0.012527
0.989,0.915864,0.012095
0.99,0.923399,0.011663
0.991,0.933864,0.010367
0.992,0.94391,0.008639
0.993,0.953118,0.008639
0.994,0.961072,0.006911
0.995,0.97028,0.005184
0.996,0.977396,0.003456
0.997,0.986605,0.00216
