Threshold,FAR,FRR
0.385,0.137124,0.53703
0.386,0.137428,0.53627
0.387,0.137732,0.535511
0.388,0.138948,0.534751
0.389,0.140164,0.531713
0.39,0.141076,0.530573
0.391,0.141684,0.528295
0.392,0.143509,0.527535
0.393,0.144421,0.526396
0.394,0.145941,0.525256
0.395,0.146853,0.524117
0.396,0.147461,0.522978
0.397,0.149285,0.522218
0.398,0.150806,0.5188
0.399,0.151718,0.516141
0.4,0.152326,0.514622
0.401,0.15263,0.513103
0.402,0.153846,0.511964
0.403,0.15415,0.510065
0.404,0.155366,0.508925
0.405,0.15567,0.507786
0.406,0.157495,0.505507
0.407,0.158407,0.502848
0.408,0.160231,0.50019
0.409,0.161143,0.499051
0.41,0.162055,0.498671
0.411,0.162055,0.496772
0.412,0.162663,0.494493
0.413,0.164184,0.492974
0.414,0.166312,0.490695
0.415,0.166616,0.489176
0.416,0.168136,0.486897
0.417,0.169352,0.485378
0.418,0.170569,0.484239
0.419,0.171177,0.483099
0.42,0.171785,0.48196
0.421,0.172089,0.4812
0.422,0.173001,0.480061
0.423,0.174217,0.478921
0.424,0.175129,0.477022
0.425,0.176041,0.475123
0.426,0.177258,0.475123
0.427,0.178474,0.473604
0.428,0.180298,0.473224
0.429,0.18121,0.470566
0.43,0.181514,0.469047
0.431,0.183338,0.467907
0.432,0.184555,0.466008
0.433,0.185467,0.46335
0.434,0.186075,0.461831
0.435,0.188203,0.458033
0.436,0.189419,0.455754
0.437,0.190939,0.453475
0.438,0.193372,0.451196
0.439,0.194588,0.450437
0.44,0.196412,0.448538
0.441,0.197933,0.446259
0.442,0.199149,0.44474
0.443,0.199453,0.443221
0.444,0.201277,0.440182
0.445,0.203405,0.438283
0.446,0.204013,0.436384
0.447,0.204621,0.434106
0.448,0.206142,0.433726
0.449,0.207966,0.431067
0.45,0.209182,0.428409
0.451,0.210702,0.428029
0.452,0.211919,0.42651
0.453,0.212527,0.424231
0.454,0.214351,0.421952
0.455,0.214959,0.420813
0.456,0.216479,0.418534
0.457,0.217087,0.415875
0.458,0.218303,0.412837
0.459,0.21952,0.409799
0.46,0.221648,0.406001
0.461,0.22408,0.404102
0.462,0.226209,0.402203
0.463,0.227729,0.400304
0.464,0.229249,0.398025
0.465,0.231073,0.395746
0.466,0.233202,0.394987
0.467,0.236546,0.393847
0.468,0.239282,0.391569
0.469,0.241107,0.390429
0.47,0.243539,0.387771
0.471,0.246275,0.384352
0.472,0.2481,0.381694
0.473,0.250532,0.379415
0.474,0.253268,0.376377
0.475,0.254789,0.374478
0.476,0.256917,0.371819
0.477,0.259045,0.367262
0.478,0.260566,0.361945
0.479,0.261478,0.359666
0.48,0.265126,0.357387
0.481,0.268167,0.355868
0.482,0.271815,0.354728
0.483,0.274552,0.35169
0.484,0.27668,0.350171
0.485,0.280936,0.347133
0.486,0.285193,0.344854
0.487,0.287625,0.342195
0.488,0.289754,0.338777
0.489,0.291882,0.336498
0.49,0.294618,0.334979
0.491,0.296747,0.331181
0.492,0.299179,0.328523
0.493,0.301915,0.323965
0.494,0.306172,0.319787
0.495,0.308604,0.317888
0.496,0.313165,0.31523
0.497,0.316814,0.311432
0.498,0.318334,0.309153
0.499,0.320766,0.307254
0.5,0.321678,0.305735
0.501,0.322894,0.303836
0.502,0.325023,0.302317
0.503,0.326239,0.299658
0.504,0.327759,0.298139
0.505,0.331104,0.29662
0.506,0.333232,0.29548
0.507,0.334144,0.293961
0.508,0.337185,0.292442
0.509,0.339009,0.289784
0.51,0.340529,0.287125
0.511,0.342049,0.284466
0.512,0.342657,0.282947
0.513,0.344482,0.280668
0.514,0.347218,0.279909
0.515,0.348434,0.27839
0.516,0.350562,0.276491
0.517,0.352083,0.274212
0.518,0.352387,0.272693
0.519,0.353299,0.271553
0.52,0.355123,0.268515
0.521,0.357251,0.267376
0.522,0.358772,0.265477
0.523,0.359988,0.261679
0.524,0.361812,0.260539
0.525,0.363028,0.25978
0.526,0.364244,0.258261
0.527,0.365157,0.257121
0.528,0.367285,0.255602
0.529,0.367589,0.254083
0.53,0.369717,0.252184
0.531,0.370933,0.250285
0.532,0.372454,0.249145
0.533,0.373062,0.247626
0.534,0.374886,0.244208
0.535,0.37671,0.243069
0.536,0.377318,0.24003
0.537,0.379143,0.239651
0.538,0.380967,0.237752
0.539,0.381879,0.235473
0.54,0.382487,0.234713
0.541,0.384007,0.233574
0.542,0.385832,0.232814
0.543,0.387656,0.230915
0.544,0.388568,0.229016
0.545,0.390392,0.227497
