Threshold,FAR,FRR
0.524,0.458351,0.258747
0.525,0.459607,0.257883
0.526,0.460862,0.257019
0.527,0.462118,0.255724
0.528,0.46463,0.253996
0.529,0.465048,0.2527
0.53,0.467141,0.251404
0.531,0.468815,0.249676
0.532,0.470071,0.24838
0.533,0.470908,0.247084
0.534,0.47342,0.243629
0.535,0.475931,0.243197
0.536,0.476769,0.239741
0.537,0.47928,0.239741
0.538,0.481373,0.237581
0.539,0.48221,0.235421
0.54,0.483047,0.234989
0.541,0.484722,0.233693
0.542,0.486396,0.233261
0.543,0.48807,0.231533
0.544,0.488489,0.230238
0.545,0.490163,0.228942
0.546,0.491419,0.228078
0.547,0.491419,0.226782
0.548,0.492256,0.22419
0.549,0.495186,0.223758
0.55,0.496023,0.22203
0.551,0.496861,0.221598
0.552,0.498116,0.219438
0.553,0.499791,0.217279
0.554,0.500628,0.215983
0.555,0.501465,0.214255
0.556,0.503977,0.213391
0.557,0.504814,0.212527
0.558,0.507325,0.209935
0.559,0.509837,0.207343
0.56,0.511511,0.205616
0.561,0.512767,0.20216
0.562,0.514441,0.200432
0.563,0.516116,0.198272
0.564,0.51779,0.196544
0.565,0.519883,0.194816
0.566,0.522394,0.193521
0.567,0.524487,0.193089
0.568,0.526162,0.192225
0.569,0.527417,0.191361
0.57,0.52951,0.189633
0.571,0.530347,0.187905
0.572,0.532859,0.186609
0.573,0.534533,0.186177
0.574,0.537045,0.184881
0.575,0.538301,0.183153
0.576,0.539556,0.180994
0.577,0.540812,0.179698
0.578,0.543742,0.177106
0.579,0.546254,0.174946
0.58,0.547928,0.17365
0.581,0.549602,0.172354
0.582,0.550858,0.171058
0.583,0.551695,0.170194
0.584,0.55337,0.168467
0.585,0.555881,0.167171
0.586,0.557974,0.166307
0.587,0.560067,0.165443
0.588,0.561741,0.164579
0.589,0.563834,0.162419
0.59,0.566346,0.161555
0.591,0.568439,0.161555
0.592,0.570113,0.161123
0.593,0.571787,0.161123
0.594,0.573043,0.160691
0.595,0.574299,0.159827
0.596,0.574299,0.158963
0.597,0.576392,0.158099
0.598,0.577648,0.157667
0.599,0.578066,0.157667
0.6,0.580578,0.156803
0.601,0.582252,0.15594
0.602,0.583089,0.155508
0.603,0.584763,0.152916
0.604,0.587694,0.152484
0.605,0.590624,0.151188
0.606,0.591042,0.14946
0.607,0.591879,0.149028
0.608,0.593554,0.147732
0.609,0.594391,0.147732
0.61,0.59481,0.146436
0.611,0.596902,0.14514
0.612,0.598995,0.143844
0.613,0.60067,0.143413
0.614,0.601925,0.142981
0.615,0.604437,0.142117
0.616,0.606111,0.140389
0.617,0.606949,0.139957
0.618,0.608623,0.139525
0.619,0.60946,0.138661
0.62,0.611972,0.137797
0.621,0.614902,0.135637
0.622,0.616576,0.133909
0.623,0.61825,0.132613
0.624,0.619087,0.130886
0.625,0.619506,0.130022
0.626,0.621599,0.12959
0.627,0.624111,0.128726
0.628,0.625366,0.127862
0.629,0.627459,0.126998
0.63,0.629134,0.126566
0.631,0.630389,0.124838
0.632,0.631645,0.12311
0.633,0.632482,0.121814
0.634,0.634575,0.120518
0.635,0.637505,0.120518
0.636,0.639598,0.120518
0.637,0.641691,0.119654
0.638,0.642947,0.11879
0.639,0.645877,0.117927
0.64,0.647133,0.117927
0.641,0.648807,0.117495
0.642,0.650063,0.116631
0.643,0.650481,0.116199
0.644,0.651319,0.115335
0.645,0.653411,0.114039
0.646,0.654249,0.113175
0.647,0.655086,0.111879
0.648,0.656342,0.111447
0.649,0.657179,0.110583
0.65,0.658016,0.109719
0.651,0.659272,0.108855
0.652,0.65969,0.107991
0.653,0.661783,0.105832
0.654,0.662202,0.104968
0.655,0.664713,0.104536
0.656,0.666806,0.104536
0.657,0.667225,0.103672
0.658,0.668481,0.102808
0.659,0.668899,0.101944
0.66,0.670155,0.10108
0.661,0.670573,0.100216
0.662,0.671411,0.099784
0.663,0.671829,0.098488
0.664,0.673085,0.098056
0.665,0.675596,0.09676
0.666,0.676434,0.096328
0.667,0.678527,0.095464
0.668,0.679782,0.095464
0.669,0.681038,0.0946
0.67,0.682712,0.092873
0.671,0.683968,0.092441
0.672,0.684805,0.092009
0.673,0.687317,0.091577
0.674,0.688991,0.090281
0.675,0.690666,0.089417
0.676,0.694014,0.089417
0.677,0.696107,0.088121
0.678,0.697363,0.087689
0.679,0.6982,0.087257
0.68,0.699874,0.086825
0.681,0.701549,0.085529
0.682,0.703642,0.085529
0.683,0.705735,0.084233
0.684,0.707828,0.083369
0.685,0.710339,0.082937
0.686,0.712851,0.082073
0.687,0.714525,0.080778
0.688,0.715781,0.080346
0.689,0.717455,0.079914
0.69,0.719129,0.079914
0.691,0.719548,0.079482
0.692,0.721222,0.078618
0.693,0.722059,0.078186
0.694,0.723315,0.078186
0.695,0.724571,0.07689
0.696,0.725827,0.07689
0.697,0.728338,0.076026
0.698,0.73085,0.07473
0.699,0.731268,0.073866
0.7,0.732943,0.073002
0.701,0.735454,0.072138
0.702,0.736291,0.072138
0.703,0.73671,0.071274
0.704,0.737129,0.071274
0.705,0.738384,0.070842
0.706,0.739221,0.07041
0.707,0.740477,0.069978
0.708,0.742989,0.069114
0.709,0.742989,0.068251
0.71,0.745919,0.066955
0.711,0.746756,0.066955
0.712,0.747593,0.066091
0.713,0.749267,0.065227
0.714,0.749686,0.064363
0.715,0.750942,0.063931
0.716,0.752198,0.062203
0.717,0.753035,0.061771
0.718,0.75429,0.061771
0.719,0.755128,0.061771
0.72,0.756383,0.061771
0.721,0.757221,0.061771
0.722,0.758058,0.061339
0.723,0.758895,0.060475
0.724,0.759732,0.060475
0.725,0.760988,0.060043
0.726,0.760988,0.059611
