Threshold,FAR,FRR
0.415,0.126471,0.41573
0.416,0.126471,0.410112
0.417,0.126471,0.410112
0.418,0.126471,0.410112
0.419,0.129412,0.410112
0.42,0.132353,0.410112
0.421,0.132353,0.410112
0.422,0.132353,0.410112
0.423,0.132353,0.410112
0.424,0.135294,0.410112
0.425,0.135294,0.404494
0.426,0.135294,0.404494
0.427,0.138235,0.398876
0.428,0.138235,0.398876
0.429,0.138235,0.398876
0.43,0.138235,0.398876
0.431,0.138235,0.398876
0.432,0.138235,0.398876
0.433,0.138235,0.398876
0.434,0.138235,0.398876
0.435,0.138235,0.393258
0.436,0.141176,0.393258
0.437,0.144118,0.393258
0.438,0.144118,0.393258
0.439,0.144118,0.393258
0.44,0.144118,0.393258
0.441,0.144118,0.393258
0.442,0.144118,0.393258
0.443,0.144118,0.393258
0.444,0.15,0.393258
0.445,0.15,0.393258
0.446,0.15,0.393258
0.447,0.152941,0.393258
0.448,0.152941,0.393258
0.449,0.155882,0.393258
0.45,0.155882,0.393258
0.451,0.155882,0.393258
0.452,0.155882,0.38764
0.453,0.155882,0.38764
0.454,0.155882,0.38764
0.455,0.155882,0.38764
0.456,0.155882,0.38764
0.457,0.155882,0.38764
0.458,0.155882,0.38764
0.459,0.155882,0.38764
0.46,0.158824,0.38764
0.461,0.161765,0.38764
0.462,0.161765,0.38764
0.463,0.161765,0.38764
0.464,0.161765,0.38764
0.465,0.161765,0.382022
0.466,0.161765,0.382022
0.467,0.161765,0.382022
0.468,0.161765,0.382022
0.469,0.161765,0.382022
0.47,0.161765,0.382022
0.471,0.161765,0.382022
0.472,0.164706,0.382022
0.473,0.164706,0.382022
0.474,0.164706,0.382022
0.475,0.164706,0.382022
0.476,0.164706,0.382022
0.477,0.164706,0.382022
0.478,0.164706,0.382022
0.479,0.164706,0.382022
0.48,0.164706,0.382022
0.481,0.164706,0.382022
0.482,0.164706,0.382022
0.483,0.167647,0.382022
0.484,0.167647,0.376404
0.485,0.167647,0.376404
0.486,0.167647,0.376404
0.487,0.170588,0.376404
0.488,0.170588,0.365169
0.489,0.173529,0.365169
0.49,0.176471,0.359551
0.491,0.176471,0.359551
0.492,0.176471,0.359551
0.493,0.176471,0.359551
0.494,0.176471,0.353933
0.495,0.176471,0.353933
