Threshold,FAR,FRR
0.316,0.568857,0.12527
0.317,0.568857,0.12527
0.318,0.569694,0.12527
0.319,0.571369,0.124838
0.32,0.571787,0.123974
0.321,0.572206,0.123974
0.322,0.572625,0.122678
0.323,0.573462,0.121814
0.324,0.574299,0.12095
0.325,0.575555,0.120518
0.326,0.575555,0.119654
0.327,0.575973,0.119222
0.328,0.576392,0.119222
0.329,0.577229,0.117927
0.33,0.578485,0.117495
0.331,0.579322,0.117063
0.332,0.580159,0.115767
0.333,0.580578,0.115335
0.334,0.582671,0.115335
0.335,0.582671,0.115335
0.336,0.583089,0.114471
0.337,0.583508,0.114039
0.338,0.584345,0.112743
0.339,0.585601,0.112743
0.34,0.586438,0.111447
0.341,0.587275,0.109287
0.342,0.588949,0.107991
0.343,0.589787,0.107991
0.344,0.590205,0.107127
0.345,0.590624,0.1054
0.346,0.591042,0.1054
0.347,0.591461,0.1054
0.348,0.592298,0.104968
0.349,0.593135,0.104968
0.35,0.594391,0.104968
0.351,0.596065,0.104968
0.352,0.597321,0.104104
0.353,0.598995,0.10324
0.354,0.599414,0.102808
0.355,0.599414,0.102808
0.356,0.60067,0.102376
0.357,0.601925,0.100648
0.358,0.601925,0.099784
0.359,0.603181,0.099352
0.36,0.604437,0.09892
0.361,0.604856,0.098488
0.362,0.605274,0.098488
0.363,0.608204,0.097192
0.364,0.608204,0.09676
0.365,0.609041,0.09676
0.366,0.609879,0.095896
0.367,0.611134,0.095464
0.368,0.611553,0.095032
0.369,0.611972,0.095032
0.37,0.613227,0.0946
0.371,0.614064,0.094168
0.372,0.61532,0.094168
0.373,0.616157,0.094168
0.374,0.616576,0.094168
0.375,0.619087,0.093305
0.376,0.620343,0.092009
0.377,0.62118,0.091577
0.378,0.62118,0.091145
0.379,0.621599,0.090713
0.38,0.622018,0.090713
0.381,0.623692,0.090713
0.382,0.624111,0.090281
0.383,0.624111,0.089417
0.384,0.624529,0.088553
0.385,0.625366,0.088553
0.386,0.625366,0.088553
0.387,0.625785,0.088553
0.388,0.627878,0.087257
0.389,0.627878,0.087257
0.39,0.628296,0.086825
0.391,0.629134,0.086393
0.392,0.629971,0.085529
0.393,0.629971,0.084233
0.394,0.631645,0.083801
0.395,0.632901,0.083369
0.396,0.634575,0.082073
0.397,0.635412,0.081641
